#time,accel_x,accel_y,accel_z
1600.240422,1628.453072,-2368.659014,-79367.493593
1600.242937,-296.082377,-6661.853478,-80899.684589
1600.245451,-148.041188,-4441.235652,-78754.617194
1600.247966,-1480.411884,-5477.523971,-78754.617194
1600.250480,-740.205942,-3404.947333,-79061.055394
1600.252995,0.000000,-9326.594869,-78907.836294
1600.255509,-1036.288319,-5329.482782,-79980.369991
1600.258024,444.123565,-3849.070898,-78754.617194
1600.260538,0.000000,-2516.700203,-80133.589091
1600.263053,592.164754,1036.288319,-77222.426198
1600.265567,-1924.535449,-3701.029710,-80746.465489
1600.268082,-148.041188,-2220.617826,-77835.302597
1600.270596,-888.247130,-6661.853478,-79520.712692
1600.273111,888.247130,-1776.494261,-79214.274493
1600.275626,-2072.576638,-444.123565,-79827.150892
1600.278140,-296.082377,5921.647536,-78907.836294
1600.280655,-444.123565,5921.647536,-79367.493593
1600.283169,740.205942,7846.182985,-78141.740796
1600.285730,148.041188,296.082377,-79061.055394
1600.288290,1628.453072,148.041188,-78448.178995
1600.290851,-1628.453072,-3108.864956,-79061.055394
1600.293412,592.164754,-3701.029710,-81512.560987
1600.295973,0.000000,-1480.411884,-79980.369991
1600.298533,296.082377,2516.700203,-77835.302597
1600.301094,-888.247130,2516.700203,-79827.150892
1600.303655,-740.205942,11547.212695,-77069.207099
1600.306215,296.082377,-888.247130,-80133.589091
1600.308776,1332.370696,1036.288319,-80593.246390
1600.311337,-592.164754,-8290.306550,-77988.521696
1600.313898,444.123565,3997.112087,-78448.178995
1600.316458,-740.205942,592.164754,-78141.740796
1600.319019,0.000000,3997.112087,-79827.150892
1600.321580,-1332.370696,5625.565159,-78907.836294
1600.324140,296.082377,4885.359217,-80133.589091
1600.326701,-592.164754,4441.235652,-77682.083497
1600.329262,1480.411884,2516.700203,-80286.808190
1600.331823,-592.164754,444.123565,-77835.302597
1600.334383,444.123565,-740.205942,-79980.369991
1600.336944,-296.082377,-1776.494261,-80133.589091
1600.339505,0.000000,-2072.576638,-78907.836294
1600.342065,-592.164754,2960.823768,-80899.684589
1600.344626,148.041188,4737.318029,-79214.274493
1600.347187,-444.123565,5477.523971,-79367.493593
