#time,accel_x,accel_y,accel_z
134.668011,4145.153275,-3256.906145,-80593.246390
134.671602,4885.359217,-2368.659014,-79520.712692
134.675193,6957.935855,-148.041188,-78294.959896
134.678784,-296.082377,-1184.329507,-77682.083497
134.682375,-7698.141797,-3256.906145,-78907.836294
134.685966,-6661.853478,-1924.535449,-78448.178995
134.689558,-7254.018232,148.041188,-78907.836294
134.693149,1480.411884,-1184.329507,-78754.617194
134.696740,5625.565159,-2516.700203,-78907.836294
134.700331,3404.947333,-444.123565,-79367.493593
134.703922,3997.112087,-592.164754,-78754.617194
134.707514,-7846.182985,-2664.741391,-79061.055394
134.711105,-7698.141797,-740.205942,-78294.959896
134.714696,296.082377,592.164754,-78907.836294
134.718287,6365.771101,-296.082377,-79673.931792
134.721878,1924.535449,-1332.370696,-80593.246390
134.725470,12287.418637,1480.411884,-79827.150892
134.729061,3849.070898,-2664.741391,-75537.016103
134.732652,1332.370696,-2960.823768,-78294.959896
134.736243,-3701.029710,-1628.453072,-78141.740796
134.739834,-3256.906145,1480.411884,-77682.083497
134.743426,5773.606348,-2368.659014,-81052.903688
134.747017,13471.748144,-1332.370696,-78601.398095
134.750608,5773.606348,-888.247130,-80899.684589
134.754199,-12435.459826,-3108.864956,-77835.302597
134.757790,-14952.160028,-4293.194464,-78294.959896
134.761382,-7105.977043,1332.370696,-78141.740796
134.764973,5625.565159,592.164754,-80286.808190
134.768268,3849.070898,-444.123565,-80593.246390
134.771563,-2220.617826,-1628.453072,-79367.493593
134.774859,-1776.494261,-2072.576638,-78754.617194
134.778154,-7846.182985,-1628.453072,-77375.645298
134.781449,-1924.535449,-4737.318029,-78294.959896
134.784744,-8734.430116,444.123565,-77222.426198
134.788040,-444.123565,1480.411884,-79673.931792
134.791335,6365.771101,-4737.318029,-81665.780087
134.794630,3552.988522,-740.205942,-80440.027290
134.797926,-4737.318029,-2072.576638,-80133.589091
134.801221,-5921.647536,-740.205942,-78141.740796
134.804516,-13619.789333,-3404.947333,-77682.083497
134.807811,-15840.407159,-444.123565,-80593.246390
134.811107,-444.123565,1480.411884,-78448.178995
134.814402,6957.935855,-2368.659014,-77222.426198
134.817697,1480.411884,-2368.659014,-79214.274493
134.820992,-8290.306550,-2812.782580,-78907.836294
134.824288,-7846.182985,-2516.700203,-78907.836294
134.827583,-4293.194464,-3108.864956,-79520.712692
134.830878,-592.164754,0.000000,-77375.645298
134.834174,444.123565,592.164754,-78601.398095
134.837469,-7846.182985,-740.205942,-78754.617194
134.840764,11251.130318,-3997.112087,-79061.055394
134.844059,17912.983796,-1480.411884,-80133.589091
134.847355,-888.247130,-2812.782580,-77988.521696
134.850650,-12731.542202,-1924.535449,-77988.521696
134.853945,-12879.583391,-1480.411884,-79214.274493
134.857240,11251.130318,2516.700203,-79520.712692
134.860536,27683.702231,-2072.576638,-78907.836294
134.863831,7254.018232,-5329.482782,-80899.684589
134.867126,-9178.553681,-2812.782580,-79827.150892
134.870422,-8586.388927,-1184.329507,-77835.302597
134.873553,-3849.070898,-2960.823768,-78754.617194
134.876684,15840.407159,1184.329507,-80286.808190
134.879815,-2368.659014,1332.370696,-80440.027290
134.882946,2812.782580,-2664.741391,-81052.903688
134.886078,-1036.288319,-4737.318029,-79673.931792
134.889209,0.000000,-2664.741391,-74617.701505
134.892340,-1036.288319,-444.123565,-79061.055394
134.895471,-592.164754,-5181.441594,-79367.493593
134.898603,-12583.501014,-1776.494261,-80286.808190
134.901734,8734.430116,3108.864956,-79367.493593
134.904865,19393.395680,-4589.276840,-77222.426198
134.907996,9770.718434,-5033.400406,-81818.999186
134.911127,-5773.606348,-1628.453072,-77682.083497
134.914259,-9326.594869,-2368.659014,-77222.426198
134.917390,-148.041188,-148.041188,-80899.684589
134.920521,13175.665768,592.164754,-80286.808190
134.923652,12287.418637,1628.453072,-79827.150892
134.926784,-1332.370696,-2664.741391,-78907.836294
134.929915,-11399.171507,-3701.029710,-79520.712692
134.933046,1776.494261,-888.247130,-76609.549800
134.936177,9326.594869,-2516.700203,-75996.673402
134.939308,-8290.306550,-2812.782580,-79214.274493
134.942440,-18653.189738,2664.741391,-79827.150892
134.945571,-11991.336260,-1628.453072,-80286.808190
134.948702,11547.212695,-888.247130,-80133.589091
134.951833,16284.530724,-3404.947333,-77682.083497
134.954965,-3108.864956,-1628.453072,-76609.549800
134.958096,-19097.313304,-3404.947333,-79980.369991
134.961227,-17616.901420,740.205942,-80286.808190
134.964358,-1776.494261,444.123565,-78141.740796
134.967489,8290.306550,-3404.947333,-81206.122788
134.970621,8438.347739,1036.288319,-79214.274493
134.973659,-10658.965565,-1036.288319,-76303.111601
134.976698,-5625.565159,-4737.318029,-78601.398095
134.979737,296.082377,-1924.535449,-78294.959896
134.982776,-4885.359217,-1184.329507,-78448.178995
134.985815,-1184.329507,592.164754,-79061.055394
134.988853,-3552.988522,1036.288319,-80133.589091
134.991892,-148.041188,-3849.070898,-79214.274493
134.994931,-1480.411884,-3404.947333,-80286.808190
134.997970,-13767.830521,-444.123565,-77069.207099
135.001008,-10955.047942,-2072.576638,-77988.521696
135.004047,-6809.894666,-3552.988522,-79214.274493
135.007086,1480.411884,1184.329507,-79214.274493
135.010125,1036.288319,-1480.411884,-80440.027290
135.013164,296.082377,-2516.700203,-79061.055394
135.016202,2072.576638,-3997.112087,-80133.589091
135.019241,-3849.070898,-1924.535449,-77988.521696
135.022280,-8438.347739,-2960.823768,-78294.959896
135.025319,-14063.912898,-1184.329507,-79827.150892
135.028357,4293.194464,148.041188,-78448.178995
135.031396,18357.107362,888.247130,-80440.027290
135.034435,7105.977043,-1332.370696,-79827.150892
135.037474,-5477.523971,-2072.576638,-77835.302597
135.040513,-12583.501014,-4737.318029,-77988.521696
135.043551,3997.112087,-1480.411884,-79214.274493
135.046590,13619.789333,-148.041188,-78294.959896
135.049629,7254.018232,-740.205942,-79827.150892
135.052668,-2220.617826,-592.164754,-78754.617194
135.055707,2072.576638,-296.082377,-79520.712692
135.058745,14063.912898,-3997.112087,-80133.589091
135.061784,13175.665768,-5033.400406,-76609.549800
135.064823,-1480.411884,-2220.617826,-81206.122788
135.067862,-6809.894666,-3404.947333,-75996.673402
135.071006,-5329.482782,1628.453072,-80746.465489
135.074151,592.164754,-296.082377,-81206.122788
135.077296,13619.789333,-6069.688724,-79520.712692
135.080441,4441.235652,-2516.700203,-79980.369991
135.083586,-2664.741391,-4145.153275,-77682.083497
135.086730,3552.988522,-1480.411884,-75843.454302
135.089875,7994.224174,-592.164754,-78907.836294
135.093020,-1184.329507,740.205942,-82585.094684
135.096165,-2368.659014,1480.411884,-78601.398095
135.099309,13175.665768,-1184.329507,-78907.836294
135.102454,12731.542202,-2812.782580,-79367.493593
135.105599,8438.347739,-1628.453072,-78754.617194
135.108744,-13471.748144,-1480.411884,-77375.645298
135.111889,-16580.613101,-2960.823768,-78141.740796
135.115033,7698.141797,1924.535449,-80899.684589
135.118178,15544.324782,-592.164754,-79520.712692
135.121323,3849.070898,-2812.782580,-76915.987999
135.124468,-12435.459826,-1776.494261,-78601.398095
135.127612,-18061.024985,-3552.988522,-79061.055394
