#time,accel_x,accel_y,accel_z
11370.779601,8290.306550,592.164754,-80440.027290
11370.782161,0.000000,-1924.535449,-76303.111601
11370.784722,-6661.853478,-592.164754,-75843.454302
11370.787283,2368.659014,-1776.494261,-77988.521696
11370.789844,-1036.288319,-444.123565,-75383.797003
11370.792405,-3701.029710,-1184.329507,-77835.302597
11370.794966,-1332.370696,-296.082377,-79061.055394
11370.797527,5477.523971,-2960.823768,-79367.493593
11370.800088,-3108.864956,3108.864956,-76762.768900
11370.802649,-4885.359217,0.000000,-77988.521696
11370.805209,7254.018232,-1332.370696,-77835.302597
11370.807770,-4885.359217,888.247130,-76149.892501
11370.810331,2072.576638,3997.112087,-80133.589091
11370.812892,6661.853478,3256.906145,-78141.740796
11370.815453,-148.041188,2960.823768,-76303.111601
11370.818014,10362.883188,3701.029710,-78294.959896
11370.820575,17172.777854,1036.288319,-78907.836294
11370.823136,5773.606348,1480.411884,-76149.892501
11370.825696,-16432.571912,0.000000,-77682.083497
11370.828257,-7254.018232,-3552.988522,-78601.398095
11370.830818,-8586.388927,-4293.194464,-77069.207099
11370.833379,-5181.441594,-1628.453072,-77069.207099
11370.835940,9770.718434,-5773.606348,-80440.027290
11370.838501,3256.906145,-7402.059420,-77682.083497
11370.841062,-10807.006753,-3552.988522,-75843.454302
11370.843623,-11251.130318,-740.205942,-77069.207099
11370.846184,-2516.700203,-3701.029710,-78448.178995
11370.848744,-1776.494261,-1776.494261,-77682.083497
11370.851305,7254.018232,-444.123565,-79827.150892
11370.853868,5329.482782,-6513.812290,-77528.864398
11370.856430,-9474.636058,-4293.194464,-76609.549800
11370.858992,-3997.112087,-5329.482782,-79367.493593
11370.861554,1332.370696,-2368.659014,-80746.465489
11370.864117,2220.617826,-296.082377,-78448.178995
11370.866679,-3256.906145,-4441.235652,-77835.302597
11370.869241,3404.947333,444.123565,-77222.426198
11370.871803,-1036.288319,-2368.659014,-77682.083497
11370.874366,-8882.471304,-592.164754,-77528.864398
11370.876928,5921.647536,-5181.441594,-80440.027290
11370.879490,296.082377,-4441.235652,-77375.645298
11370.882052,-8438.347739,-6809.894666,-78448.178995
11370.884615,-6365.771101,-3997.112087,-77835.302597
11370.887177,-3404.947333,-5773.606348,-78141.740796
11370.889739,-6809.894666,-1036.288319,-77988.521696
11370.892301,2072.576638,-148.041188,-79214.274493
11370.894864,2960.823768,-4145.153275,-76456.330700
11370.897426,-6957.935855,-1776.494261,-76303.111601
11370.899988,-3997.112087,-3108.864956,-79673.931792
11370.902550,-1628.453072,-7402.059420,-77528.864398
11370.905113,-7994.224174,-4737.318029,-75230.577904
11370.907675,-1628.453072,-4441.235652,-77682.083497
11370.910237,9474.636058,-3404.947333,-78754.617194
11370.912799,1332.370696,2664.741391,-76915.987999
11370.915362,-3404.947333,888.247130,-78601.398095
11370.917924,6217.729913,5181.441594,-78294.959896
11370.920486,592.164754,1036.288319,-78601.398095
11370.923048,-6217.729913,3256.906145,-76456.330700
11370.925611,2664.741391,-4145.153275,-79367.493593
11370.928173,6217.729913,-1628.453072,-78294.959896
11370.930735,888.247130,-740.205942,-77682.083497
11370.933297,3256.906145,1924.535449,-78448.178995
11370.935859,4293.194464,-592.164754,-77222.426198
11370.938422,-3849.070898,3997.112087,-75537.016103
11370.940984,3849.070898,4145.153275,-78141.740796
11370.943546,5625.565159,1036.288319,-77682.083497
11370.946108,-1184.329507,-1628.453072,-76762.768900
11370.948671,-1924.535449,-740.205942,-78448.178995
11370.951233,5329.482782,-2960.823768,-78754.617194
11370.953795,1036.288319,-1184.329507,-76456.330700
11370.956358,888.247130,-1184.329507,-76609.549800
11370.958921,4737.318029,3701.029710,-78601.398095
11370.961483,5477.523971,2812.782580,-77069.207099
11370.964046,-5033.400406,-1776.494261,-76609.549800
11370.966609,-1776.494261,-888.247130,-77682.083497
11370.969171,7846.182985,-5329.482782,-76456.330700
11370.971734,-4441.235652,1924.535449,-77222.426198
