#time,accel_x,accel_y,accel_z
12030.705371,-4293.194464,1776.494261,-77682.083497
12030.707813,5033.400406,-2960.823768,-77835.302597
12030.710255,-3997.112087,-2960.823768,-76762.768900
12030.712751,-5625.565159,1924.535449,-77375.645298
12030.715246,4885.359217,-2368.659014,-79367.493593
12030.717742,3256.906145,-592.164754,-76456.330700
12030.720237,-3404.947333,-1332.370696,-77682.083497
12030.722733,2664.741391,-2220.617826,-78141.740796
12030.725228,2960.823768,-296.082377,-76149.892501
12030.727724,-5033.400406,-1628.453072,-77069.207099
12030.730219,1924.535449,0.000000,-77682.083497
12030.732715,3701.029710,-1480.411884,-77682.083497
12030.735210,-3404.947333,-2664.741391,-75537.016103
12030.737706,-6069.688724,1924.535449,-77528.864398
12030.740201,4441.235652,-6365.771101,-77222.426198
12030.742697,-2220.617826,-1628.453072,-75383.797003
12030.745192,1776.494261,-4441.235652,-78601.398095
12030.747688,6513.812290,-5181.441594,-77375.645298
12030.750184,888.247130,-5033.400406,-75383.797003
12030.752679,6809.894666,-4737.318029,-79980.369991
12030.755175,4589.276840,-1628.453072,-77375.645298
12030.757670,-3552.988522,-3849.070898,-77528.864398
12030.760166,-3256.906145,2220.617826,-77069.207099
12030.762661,8142.265362,-2812.782580,-80440.027290
12030.765157,5033.400406,-1776.494261,-76609.549800
12030.767652,740.205942,-740.205942,-79673.931792
12030.770148,1924.535449,-4885.359217,-79520.712692
12030.772643,-8142.265362,2368.659014,-76915.987999
12030.775139,-8882.471304,-296.082377,-78754.617194
12030.777634,2072.576638,2516.700203,-78448.178995
12030.780130,2220.617826,3256.906145,-77835.302597
12030.782625,-6957.935855,740.205942,-76609.549800
12030.785121,-1776.494261,4293.194464,-77988.521696
12030.787616,-4441.235652,-2664.741391,-77222.426198
12030.790112,-7994.224174,1924.535449,-76915.987999
12030.792607,4589.276840,-2368.659014,-79980.369991
12030.795103,-2664.741391,-2072.576638,-75230.577904
12030.797598,-1924.535449,1332.370696,-75537.016103
12030.800094,-6661.853478,148.041188,-78141.740796
12030.802589,1924.535449,2220.617826,-77375.645298
12030.805085,-3256.906145,-296.082377,-76915.987999
12030.807580,1036.288319,-148.041188,-79980.369991
12030.810076,2960.823768,2072.576638,-77375.645298
12030.812600,148.041188,-4145.153275,-76303.111601
12030.815123,-4441.235652,3256.906145,-77835.302597
12030.817647,6513.812290,-888.247130,-79367.493593
12030.820171,-9030.512492,4145.153275,-77222.426198
12030.822695,-6661.853478,7105.977043,-76456.330700
12030.825219,-3108.864956,-1480.411884,-79827.150892
12030.827742,-5625.565159,1332.370696,-76915.987999
12030.830266,-11695.253884,2516.700203,-77222.426198
12030.832790,5625.565159,1924.535449,-77988.521696
12030.835314,2664.741391,-888.247130,-77835.302597
12030.837838,-5477.523971,-888.247130,-78907.836294
12030.840362,-2368.659014,740.205942,-78141.740796
12030.842885,-8142.265362,1628.453072,-77375.645298
12030.845409,-4589.276840,3849.070898,-75383.797003
12030.847933,6365.771101,-1036.288319,-79061.055394
12030.850457,2220.617826,4441.235652,-77375.645298
12030.852981,2664.741391,-5181.441594,-76149.892501
12030.855504,6661.853478,-6809.894666,-78601.398095
12030.858028,-1776.494261,-4737.318029,-77682.083497
12030.860552,-11399.171507,444.123565,-77375.645298
12030.863076,5181.441594,-3256.906145,-79520.712692
12030.865600,8734.430116,-4589.276840,-75843.454302
12030.868124,4293.194464,444.123565,-75843.454302
12030.870647,-1628.453072,-3701.029710,-78448.178995
12030.873171,7402.059420,-5477.523971,-79214.274493
12030.875695,-2220.617826,-8142.265362,-77682.083497
12030.878219,-2960.823768,-2516.700203,-78294.959896
12030.880743,7698.141797,-4145.153275,-79061.055394
12030.883266,1776.494261,-148.041188,-77375.645298
12030.885790,296.082377,148.041188,-78907.836294
12030.888314,5181.441594,-148.041188,-78141.740796
12030.890838,3997.112087,-2664.741391,-77375.645298
12030.893362,-7994.224174,-5921.647536,-77375.645298
12030.895886,6661.853478,-5477.523971,-77682.083497
12030.898409,4885.359217,-4589.276840,-77222.426198
12030.900933,-2664.741391,-4589.276840,-77528.864398
12030.903457,3997.112087,-296.082377,-79214.274493
12030.905981,0.000000,444.123565,-76456.330700
12030.908505,-3552.988522,-1628.453072,-76149.892501
12030.911028,3256.906145,-888.247130,-78601.398095
12030.913570,5921.647536,-7698.141797,-78907.836294
12030.916112,-1184.329507,-5921.647536,-77528.864398
12030.918654,5477.523971,-6069.688724,-78294.959896
12030.921196,11547.212695,-7698.141797,-79061.055394
12030.923738,2368.659014,-1184.329507,-75230.577904
12030.926280,1480.411884,296.082377,-77375.645298
12030.928822,3849.070898,-1628.453072,-77375.645298
12030.931363,-1184.329507,-1184.329507,-76609.549800
12030.933905,-2220.617826,-2516.700203,-78754.617194
12030.936447,9326.594869,-7105.977043,-78294.959896
12030.938989,888.247130,-6513.812290,-76762.768900
12030.941531,-3404.947333,-5773.606348,-76609.549800
12030.944073,4293.194464,-7698.141797,-78448.178995
12030.946615,-4441.235652,-296.082377,-76609.549800
12030.949157,-6661.853478,10066.800811,-77835.302597
12030.951698,6513.812290,296.082377,-79827.150892
12030.954240,592.164754,5329.482782,-76609.549800
12030.956782,-8142.265362,1924.535449,-76915.987999
12030.959324,-444.123565,0.000000,-78141.740796
12030.961866,4885.359217,-6217.729913,-80440.027290
12030.964408,-7550.100608,-2368.659014,-76915.987999
12030.966950,592.164754,2812.782580,-79520.712692
12030.969492,-1184.329507,-2368.659014,-78294.959896
12030.972033,-5921.647536,2220.617826,-75843.454302
12030.974575,0.000000,1480.411884,-77375.645298
12030.977117,-1776.494261,2072.576638,-76149.892501
12030.979659,-1628.453072,2072.576638,-76915.987999
12030.982201,-8438.347739,1332.370696,-77682.083497
12030.984743,6513.812290,-148.041188,-77222.426198
12030.987285,-2368.659014,1924.535449,-76762.768900
12030.989827,-7550.100608,-2072.576638,-77682.083497
12030.992368,6809.894666,1480.411884,-78448.178995
12030.994910,-4737.318029,-2960.823768,-77988.521696
12030.997452,-5773.606348,5329.482782,-76609.549800
12030.999994,1480.411884,-740.205942,-78601.398095
12031.002536,2812.782580,-3404.947333,-77528.864398
12031.005078,-5477.523971,2812.782580,-76456.330700
12031.007620,-888.247130,-148.041188,-78601.398095
12031.010162,4737.318029,2664.741391,-78448.178995
12031.012703,-8734.430116,1628.453072,-76762.768900
12031.015256,-740.205942,5033.400406,-78448.178995
12031.017810,-3108.864956,1036.288319,-77835.302597
12031.020363,-11251.130318,1480.411884,-77375.645298
12031.022917,-3108.864956,4589.276840,-77222.426198
12031.025470,2664.741391,-740.205942,-78601.398095
12031.028024,-888.247130,296.082377,-77682.083497
12031.030577,-1776.494261,-1924.535449,-78448.178995
12031.033131,-740.205942,-2072.576638,-79061.055394
12031.035684,-7846.182985,4589.276840,-76456.330700
12031.038238,-7105.977043,1480.411884,-78448.178995
12031.040791,11991.336260,740.205942,-78448.178995
12031.043345,-4145.153275,4737.318029,-75843.454302
12031.045898,5921.647536,1184.329507,-76915.987999
12031.048452,7698.141797,-7698.141797,-77988.521696
12031.051005,-3552.988522,-5329.482782,-77222.426198
